databaseName;institutionID;projectSource;projectUpdate;datasetName;dataProvider;rightsHolder;license;accessRights;collection;references;referencesDOI;occurrenceID;verbatimOccurrenceID;modified;identificationVerificationStatus;pollinatorTaxa;verbatimScientificName;verbatimScientificNameAuthorship;verbatimFamily;verbatimGenus;verbatimSubgenus;verbatimSpecificEpithet;verbatimInfraspecificEpithet;scientificNameAuthorship;order;family;subfamily;tribe;genus;subgenus;specificEpithet;infraspecificEpithet;scientificName;individualCountEnd;individualCountStart;sex;recordedBy;identifiedBy;validatedBy;dateIdentified;taxonNote;verbatimEventDate;eventDate;yearEnd;monthEnd;dayEnd;yearStart;monthStart;dayStart;plantFamily;plantGenus;plantEpithet;plantScientificName;samplingProtocol;samplingNote;country;county;municipality;locality;decimalLatitude;decimalLongitude;coordinateUncertaintyInMetersEnd;coordinateUncertaintyInMetersStart;verbatimCoordinates;coordinatesType;coordinatesProvided;georeferenceNote;verbatimElevation;fieldNote;footPrintWKT;stateProvince;geometry;FILE_NAME
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR_bees_SAPOLL_RL_192651;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1761);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus;pratorum;"";Bombus pratorum;1;"";W;"";REINIG WF;"";"";"";19680616;1968-6-16;1968;6;16;"";"";"";"";"";"";"";"";"";Belgium;Belgium;"";CHAUDFONTAINE;50.58836;5.605187;"";"";"";"";provided;"";"";"";-309874.388618256|74767.1646698166;Belgium;4009972.53813256|3062286.46503243;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR_bees_SAPOLL_RL_167604;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1761);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus;pratorum;"";Bombus pratorum;1;"";M;Pdron M;Pdron M;"";"";"";20170607;2017-6-7;2017;6;7;"";"";"";"";"";"";"";"";"";Belgium;Belgium;"";Neigem;50.80989;4.072869;"";"";"";"";provided;"";"";"";-415770.472973819|106852.06759205;Belgium;3903744.62526292|3094503.43097416;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;EISN;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-577030_594145;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Fabricius, 1793);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Psithyrus;rupestris;"";Bombus rupestris;1;"";"";"";"";"";"";"";"";1997-NA-NA;1997;"";"";"";"";"";"";"";"";"";"";"";Belgium;Belgium;"";"";51.10328;5.7854;"";"";"";"";provided;"";"";"";-293955.364534844|131445.448434841;Belgium;4025986.75682549|3118738.20798916;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;BDFGM_GX;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-187600_594583;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Fabricius, 1777);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Kallobombus;soroeensis;"";Bombus soroeensis;1;"";M;"";"";"";"";"";"";1925-NA-NA;1925;"";"";"";"";"";"";"";"";"";"";"";Belgium;Belgium;"";"";49.59198;5.594514;"";"";"";"";provided;"";"";"";-317150.253998179|-36245.6885993928;Belgium;4002643.92887685|2951680.35610521;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-2047072_597025;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1758);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus;terrestris;"";Bombus terrestris;1;"";F;"";"";"";"";"";"";2014-NA-NA;2014;"";"";"";"";"";"";"";"";"";"";"";Belgium;Belgium;"";"";50.45275;4.124361;"";"";"";"";provided;"";"";"";-415283.650118313|66811.0890185887;Belgium;3904200.33236607|3054590.51098285;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR_bees_SAPOLL_RL_277924;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1758);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus;terrestris;"";Bombus terrestris;2;"";W;Terzo & Veracx;TERZO M;"";"";"";20070725;2007-7-25;2007;7;25;"";"";"";"";"";"";"";"";"";Belgium;Belgium;"";FLORENNES;50.24639;4.674833;"";"";"";"";provided;"";"";"";-378078.514912681|40924.511225984;Belgium;3941515.57111914|3028701.87714951;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;Waarneming;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-2565952_599262;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1758);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus;terrestris;"";Bombus terrestris;2;"";F;"";"";"";"";"";"";2011-NA-NA;2011;"";"";"";"";"";"";"";"";"";"";"";Belgium;Belgium;"";"";51.32752;5.003818;"";"";"";"";provided;"";"";"";-346729.102043575|159772.297779133;Belgium;3973066.29667734|3147082.79156823;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;ROBERTS;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-732665_43012;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";Radoszkowski, 1859  ;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Alpigenobombus;wurflenii;"";Bombus wurflenii;1;"";W;"";"";"";"";"";"";1939-NA-NA;1939;"";"";"";"";"";"";"";"";"";"";"";Bulgaria;Bulgaria;"";"";42.59449;23.27804;"";"";"";"";provided;"";"";"";1088417.20794585|-727532.857048242;Bulgaria;5407857.31725371|2261624.98243268;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;DVORAK;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-820040_35092;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";Illiger, 1806;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus;humilis;"";Bombus humilis;1;"";F;"";"";"";"";"";"";2008-NA-NA;2008;"";"";"";"";"";"";"";"";"";"";"";Czech Republic;Czechia;"";"";49.15;13.746;"";"";"";"";provided;"";"";"";272177.473341527|-88098.7736602403;Czechia;4594211.66067815|2899943.77111044;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;STRAKA;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-806621_36337;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1761);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus;lucorum;"";Bombus lucorum;1;"";M;"";"";"";"";"";"";2006-NA-NA;2006;"";"";"";"";"";"";"";"";"";"";"";Czech Republic;Czechia;"";"";50.05;14.413;"";"";"";"";provided;"";"";"";314686.575210075|14833.7488791696;Czechia;4636879.8354565|3002573.71915578;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;DVORAK;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-819760_37861;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1761);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus;pratorum;"";Bombus pratorum;1;"";M;"";"";"";"";"";"";2003-NA-NA;2003;"";"";"";"";"";"";"";"";"";"";"";Czech Republic;Czechia;"";"";50.75;15.58;"";"";"";"";provided;"";"";"";391963.10201843|98316.8423531337;Czechia;4714378.68220526|3085935.36380154;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;FMNH;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-795100_384412;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1761);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Megabombus;hortorum;"";Bombus hortorum;1;"";"";"";"";"";"";"";"";2004-NA-NA;2004;"";"";"";"";"";"";"";"";"";"";"";Finland;Finland;"";"";60.2155;23.9879;"";"";"";"";provided;"";"";"";783084.922471723|1208054.01702718;Finland;5092632.49726536|4200390.98275962;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;BDFGM_GX;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-166462_435719;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";Illiger, 1806;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus;humilis;"";Bombus humilis;1;"";M;"";"";"";"";"";"";1976-NA-NA;1976;"";"";"";"";"";"";"";"";"";"";"";France;France;"";"";42.82931;0.3378737;"";"";"";"";provided;"";"";"";-790629.046218907|-747097.964096348;France;3531036.02953831|2242237.99166263;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-153304_441575;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1758);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Melanobombus;lapidarius;"";Bombus lapidarius;1;"";W;"";"";"";"";"";"";1988-NA-NA;1988;"";"";"";"";"";"";"";"";"";"";"";France;France;"";"";43.68641;6.03982;"";"";"";"";provided;"";"";"";-319791.144784025|-694646.190028986;France;4001078.41565318|2294819.06415723;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR_bees_SAPOLL_RL_23175;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1758);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Melanobombus;lapidarius;"";Bombus lapidarius;1;"";"";Cattelin L;Rasmont P;"";"";"";20180713;2018-7-13;2018;7;13;"";"";"";"";"";"";"";"";"";France;France;"";Richebourg;50.56481;2.781802;"";"";"";"";provided;"";"";"";-508707.821566431|87538.5583949418;France;3810501.74836267|3075515.94007557;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-129453_442648;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1761);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus;lucorum;"";Bombus lucorum;1;"";M;"";"";"";"";"";"";1999-NA-NA;1999;"";"";"";"";"";"";"";"";"";"";"";France;France - France (mainland);"";"";42.4431;2.117182;"";"";"";"";provided;"";"";"";-650107.548155256|-806619.211290564;France;3671655.19842768|2182656.77970626;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;BDFGM_GX;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-190514_445477;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";Vogt, 1911;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus;magnus;"";Bombus magnus;2;"";W;"";"";"";"";"";"";1965-NA-NA;1965;"";"";"";"";"";"";"";"";"";"";"";France;France - France (mainland);"";"";44.49042;-0.1526674;"";"";"";"";provided;"";"";"";-805699.79108894|-559306.635885547;France;3514636.75601907|2430360.33381966;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR_bees_SAPOLL_RL_25383;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Scopoli, 1763);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus;pascuorum;"";Bombus pascuorum;4;"";M;PLATEAUX L;Rasmont P;"";"";"";20160908;2016-9-8;2016;9;8;"";"";"";"";"";"";"";"";"";France;France - France (mainland);"";Crecy-en-ponthieu;50.21651;1.813289;"";"";"";"";provided;"";"";"";-580942.236651131|55879.514627839;France;3738034.4051439|3044181.86416717;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR_bees_SAPOLL_RL_27667;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Scopoli, 1763);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus;pascuorum;"";Bombus pascuorum;5;"";W;SEIGNEZ N;Rasmont P;"";"";"";20140724;2014-7-24;2014;7;24;"";"";"";"";"";"";"";"";"";France;France - France (mainland);"";Hamel;50.28303;3.063758;"";"";"";"";provided;"";"";"";-491797.195140071|54335.8199173201;France;3827436.45242656|3042361.93017979;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR_bees_SAPOLL_RL_19557;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Scopoli, 1763);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus;pascuorum;"";Bombus pascuorum;1;"";W;Fisogni A;Fisogni A;"";"";"";20170522;2017-5-22;2017;5;22;"";"";"";"";"";"";Medicago lupulina;"";"";France;France - France (mainland);"";Houplin-ancoisne;50.57447;2.982222;"";"";"";"";provided;"";"";"";-494524.147014133|87273.3102258397;France;3824727.41417436|3075207.97215617;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;MAHE;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-285710_453047;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Scopoli, 1763);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus;pascuorum;"";Bombus pascuorum;1;"";W;"";"";"";"";"";"";2007-NA-NA;2007;"";"";"";"";"";"";"";"";"";"";"";France;France - France (mainland);"";"";47.41166;-2.466858;"";"";"";"";provided;"";"";"";-934088.397931217|-211072.572282746;France;3384548.7634246|2778912.90918888;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR_bees_SAPOLL_RL_25901;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1761);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus;pratorum;"";Bombus pratorum;3;"";M;Rey G;Rasmont P;"";"";"";20160608;2016-6-8;2016;6;8;"";"";"";"";"";"";"";"";"";France;France;"";Ames;50.54014;2.419071;"";"";"";"";provided;"";"";"";-534464.38673972|87317.2103893056;France;3784669.98699503|3075377.16519334;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-142280_460574;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Müller, 1776);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus;ruderarius;"";Bombus ruderarius;1;"";F;"";"";"";"";"";"";1981-NA-NA;1981;"";"";"";"";"";"";"";"";"";"";"";France;France - France (mainland);"";"";44.29294;6.560998;"";"";"";"";provided;"";"";"";-274655.582020429|-629499.68660265;France;4046060.03004535|2359927.72005788;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;BDFGM_GX;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-163881_460421;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Müller, 1776);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus;ruderarius;"";Bombus ruderarius;1;"";F;"";"";"";"";"";"";1963-NA-NA;1963;"";"";"";"";"";"";"";"";"";"";"";France;France - France (mainland);"";"";44.09256;3.542244;"";"";"";"";provided;"";"";"";-517203.064481012|-635773.124737114;France;3803428.33533341|2353721.89551872;BDFGM_Bombus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;BDFGM_Bombus_2023;Guillaume Ghisbain & Pierre Rasmont;BDFGM_GX;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";PR-194509_464692;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Fabricius, 1793);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Psithyrus;rupestris;"";Bombus rupestris;2;"";M;"";"";"";"";"";"";1983-NA-NA;1983;"";"";"";"";"";"";"";"";"";"";"";France;France;"";"";45.91811;3.843446;"";"";"";"";provided;"";"";"";-476517.847974432|-435609.55261103;France;3843394.18450079|2553685.54936943;BDFGM_Bombus_2023_test.csv
