order;family;subfamily;tribe;genus;subgenus;specificEpithet;scientificName;scientificNameAuthorship
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Leuchalictus;albocinctum;Lasioglossum albocinctum;(Lucas, 1849)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;albovirens ;Lasioglossum albovirens;(Pérez, 1895)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;algericolellum;Lasioglossum algericolellum;(Strand, 1909)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;algirum;Lasioglossum algirum;(Blüthgen, 1923)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Leuchalictus ;alinense;Lasioglossum alinense;(Cockerell, 1924)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;alpigenum;Lasioglossum alpigenum;(Dalla Torre, 1877)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;andromeda;Lasioglossum andromeda;Ebmer, 1978
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;anellum;Lasioglossum anellum;(Vachal, 1905)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;angusticeps;Lasioglossum angusticeps;(Perkins, 1895)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;angustipes;Lasioglossum angustipes;Ebmer, 1972
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;annulipes;Lasioglossum annulipes;(Morawitz, 1876)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;aphrodite;Lasioglossum aphrodite;Ebmer, 2014
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;apostoli;Lasioglossum apostoli;Ebmer, 1970
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;arctifrons;Lasioglossum arctifrons;(Saunders, 1903)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;ariadne;Lasioglossum ariadne;Ebmer, 1981
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;articulare;Lasioglossum articulare;(Pérez, 1895)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;asellum;Lasioglossum asellum;(Pérez, 1895)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;aureimontanum;Lasioglossum aureimontanum;Ebmer, 1970
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;aureolum;Lasioglossum aureolum;(Pérez, 1903)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;bavaricum;Lasioglossum bavaricum;(Blüthgen, 1930)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;bicallosum;Lasioglossum bicallosum;(Morawitz, 1873)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;bimaculatum;Lasioglossum bimaculatum;(Dours, 1872)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;bischoffi ;Lasioglossum bischoffi;(Blüthgen, 1931)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;bluethgeni;Lasioglossum bluethgeni;Ebmer, 1971
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;boreale;Lasioglossum boreale;Svensson, Ebmer & Sakagami, 1977
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;brevicorne;Lasioglossum brevicorne;(Schenck, 1870)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;breviventre;Lasioglossum breviventre;(Schenck, 1853)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;buccale;Lasioglossum buccale;(Pérez, 1903)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;calceatum;Lasioglossum calceatum;(Scopoli, 1763)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Leuchalictus;callizonium;Lasioglossum callizonium;(Pérez, 1895)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;capitale;Lasioglossum capitale;(Pérez, 1903)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Pyghalictus;castilianum;Lasioglossum castilianum;(Blüthgen, 1931)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;chalcodes;Lasioglossum chalcodes;(Brullé, 1839)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;clypeare;Lasioglossum clypeare;(Schenck, 1853)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;clypeiferellum;Lasioglossum clypeiferellum;(Strand, 1909)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;collopiense;Lasioglossum collopiense;(Pérez, 1903)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;convexiusculum;Lasioglossum convexiusculum;(Schenck, 1853)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;corsicanum;Lasioglossum corsicanum;(Blüthgen, 1931)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;corvinum;Lasioglossum corvinum;(Morawitz, 1877)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;costulatum;Lasioglossum costulatum;(Kriechbaumer, 1873)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;crassepunctatum;Lasioglossum crassepunctatum;(Blüthgen, 1923)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;cristula;Lasioglossum cristula;(Pérez, 1895)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;cupromicans;Lasioglossum cupromicans;(Pérez, 1903)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;damascenum;Lasioglossum damascenum;(Pérez, 1910)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;danuvium;Lasioglossum danuvium;(Blüthgen, 1944)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;debilior;Lasioglossum debilior;(Pérez, 1910)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;denislucum;Lasioglossum denislucum;(Strand, 1909)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Leuchalictus;discus;Lasioglossum discus;(Smith, 1853)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;dolichocephalum;Lasioglossum dolichocephalum;(Blüthgen, 1923)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;duckei;Lasioglossum duckei;(Alfken, 1909)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;dusmeti;Lasioglossum dusmeti;(Blüthgen, 1924)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;edessae;Lasioglossum edessae;Ebmer, 1974
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;elegans;Lasioglossum elegans;(Lepeletier, 1841)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;ellipticeps;Lasioglossum ellipticeps;(Blüthgen, 1923)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;epipygiale;Lasioglossum epipygiale;(Blüthgen, 1924)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;erraticum;Lasioglossum erraticum;(Blüthgen, 1931)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;euboeense;Lasioglossum euboeense;(Strand, 1909)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;eurasicum;Lasioglossum eurasicum;Ebmer, 1972
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;euxanthopus;Lasioglossum euxanthopus;Pesenko, 1986
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;euxinicum;Lasioglossum euxinicum;Ebmer, 1972
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;fallax;Lasioglossum fallax;(Morawitz, 1873)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;fratellum;Lasioglossum fratellum;(Pérez, 1903)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;fulvicorne;Lasioglossum fulvicorne;(Kirby, 1802)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;gilanum;Lasioglossum gilanum;(Blüthgen, 1931)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Pyghalictus;glabriusculum;Lasioglossum glabriusculum;(Morawitz, 1872)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;glaciegenitum;Lasioglossum glaciegenitum;Ebmer, 1972
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Leuchalictus;gorkiense;Lasioglossum gorkiense;(Blüthgen, 1931)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;griseolum;Lasioglossum griseolum;(Morawitz, 1872)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;haesitans;Lasioglossum haesitans;(Blüthgen, 1931)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;hethiticum;Lasioglossum hethiticum;Ebmer, 1970
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;hilare;Lasioglossum hilare;Ebmer, 1972
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;ibericum;Lasioglossum ibericum;Ebmer, 1975
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;imbecillum;Lasioglossum imbecillum;Ebmer, 1974
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;immunitum;Lasioglossum immunitum;(Vachal, 1895)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;intermedium;Lasioglossum intermedium;(Schenck, 1870)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;interruptum;Lasioglossum interruptum;(Panzer, 1798)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;kirgisicum;Lasioglossum kirgisicum;Ebmer, 1972
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;kotschyi;Lasioglossum kotschyi;Ebmer, 1981
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;kussariense;Lasioglossum kussariense;(Blüthgen, 1925)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;laeve;Lasioglossum laeve;(Kirby, 1802)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;laevidorsum;Lasioglossum laevidorsum;(Blüthgen, 1923)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;laevigatum;Lasioglossum laevigatum;(Kirby, 1802)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;laterale;Lasioglossum laterale;(Brullé, 1832)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;laticeps;Lasioglossum laticeps;(Schenck, 1870)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;lativentre;Lasioglossum lativentre;(Schenck, 1853)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;leucomontanum;Lasioglossum leucomontanum;Ebmer, 1981
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;leucopus;Lasioglossum leucopus;(Kirby, 1802)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Leuchalictus ;leucozonium;Lasioglossum leucozonium;(Schrank, 1781)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;limbelloides;Lasioglossum limbelloides;(Blüthgen, 1931)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;limbellum;Lasioglossum limbellum;(Morawitz, 1875)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;lineare;Lasioglossum lineare;(Schenck, 1870)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;lissonotum;Lasioglossum lissonotum;(Noskiewicz, 1926)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;littorale;Lasioglossum littorale;(Blüthgen, 1923)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;loetum;Lasioglossum loetum;(Brullé, 1840)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Rostrohalictus;longirostre;Lasioglossum longirostre;(Morawitz, 1876)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;lucidulum;Lasioglossum lucidulum;(Schenck, 1861)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Leuchalictus;majus;Lasioglossum majus;(Nylander, 1852)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;malachurum;Lasioglossum malachurum;(Kirby, 1802)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;mandibulare;Lasioglossum mandibulare;(Morawitz, 1866)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Biennilaeus;marginatum;Lasioglossum marginatum;(Brullé, 1832)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;marginellum;Lasioglossum marginellum;(Schenck, 1853)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;maurusium;Lasioglossum maurusium;(Blüthgen, 1935)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;medinai;Lasioglossum medinai;(Vachal, 1895)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;mediterraneum;Lasioglossum mediterraneum;(Blüthgen, 1926)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;mesosclerum;Lasioglossum mesosclerum;(Pérez, 1903)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;minutissimum;Lasioglossum minutissimum;(Kirby, 1802)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;minutulum;Lasioglossum minutulum;(Schenck, 1853)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;monstrificum;Lasioglossum monstrificum;(Morawitz, 1891)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;montivolans;Lasioglossum montivolans;Ebmer, 1970
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;morio;Lasioglossum morio;(Fabricius, 1793)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;musculoides;Lasioglossum musculoides;Ebmer, 1974
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;nigripes;Lasioglossum nigripes;(Lepeletier, 1841)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;nitidiusculum;Lasioglossum nitidiusculum;(Kirby, 1802)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;nitidulum;Lasioglossum nitidulum;(Fabricius, 1804)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;niveocinctum;Lasioglossum niveocinctum;(Blüthgen, 1923)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;obscuratum;Lasioglossum obscuratum;(Morawitz, 1876)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;orihuelicum;Lasioglossum orihuelicum;(Blüthgen, 1924)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;pallens;Lasioglossum pallens;(Brullé, 1832)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;pallidum;Lasioglossum pallidum;(Radoszkowski, 1888)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;parvulum;Lasioglossum parvulum;(Schenck, 1853)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;pauperatum;Lasioglossum pauperatum;(Brullé, 1832)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;pauxillum;Lasioglossum pauxillum;(Schenck, 1853)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;perclavipes;Lasioglossum perclavipes;(Blüthgen, 1934)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;peregrinum;Lasioglossum peregrinum;(Blüthgen, 1923)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;phoenicurum;Lasioglossum phoenicurum;(Warncke, 1975)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;pleurospeculum;Lasioglossum pleurospeculum;Herrmann, 2001
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;podolicum;Lasioglossum podolicum;(Noskiewicz, 1925)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Pyghalictus;politum ;Lasioglossum politum;(Schenck, 1853)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;prasinum;Lasioglossum prasinum;(Smith, 1848)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;pressithorax;Lasioglossum pressithorax;Ebmer, 1974
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;prunellum;Lasioglossum prunellum;(Warncke, 1975)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;pseudocaspicum;Lasioglossum pseudocaspicum;(Blüthgen, 1923)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;pseudoleptocephalum;Lasioglossum pseudoleptocephalum;(Blüthgen, 1923)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;pseudoplanulum;Lasioglossum pseudoplanulum;(Blüthgen, 1924)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;punctatissimum;Lasioglossum punctatissimum;(Schenck, 1853)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;puncticolle;Lasioglossum puncticolle;(Morawitz, 1872)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;pygmaeum;Lasioglossum pygmaeum;(Schenck, 1853)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;quadrinotatulum;Lasioglossum quadrinotatulum;(Schenck, 1861)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;quadrinotatum;Lasioglossum quadrinotatum;(Kirby, 1802)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;quadrisignatum;Lasioglossum quadrisignatum;(Schenck, 1853)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;ragusanum;Lasioglossum ragusanum;(Blüthgen, 1931)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;rostratum;Lasioglossum rostratum;(Eversmann, 1852)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;rufitarse;Lasioglossum rufitarse;(Zetterstedt, 1838)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;salinum;Lasioglossum salinum;(Morawitz, 1875)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;samaricum;Lasioglossum samaricum;(Blüthgen, 1935)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;semilucens;Lasioglossum semilucens;(Alfken, 1914)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;setulellum;Lasioglossum setulellum;(Strand, 1909)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;setulosum;Lasioglossum setulosum;(Strand, 1909)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;sexmaculatum;Lasioglossum sexmaculatum;(Schenck, 1853)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;sexnotatulum;Lasioglossum sexnotatulum;(Nylander, 1852)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;sexnotatum;Lasioglossum sexnotatum;(Kirby, 1802)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;sexstrigatum;Lasioglossum sexstrigatum;(Schenck, 1868)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;smeathmanellum;Lasioglossum smeathmanellum;(Kirby, 1802)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;soror;Lasioglossum soror;(Saunders, 1901)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;sphecodimorphum;Lasioglossum sphecodimorphum;(Vachal, 1892)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;strictifrons;Lasioglossum strictifrons;(Vachal, 1895)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;subaenescens;Lasioglossum subaenescens;(Pérez, 1895)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;subfasciatum;Lasioglossum subfasciatum;(Imhoff, 1832)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;subfulvicorne;Lasioglossum subfulvicorne;(Blüthgen, 1934)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;subhirtum;Lasioglossum subhirtum;(Lepeletier, 1841)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;tarsatum;Lasioglossum tarsatum;(Schenck, 1870)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;tauricum;Lasioglossum tauricum;Ebmer, 1972
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;transitorium;Lasioglossum transitorium;(Schenck, 1870)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Pyghalictus;trichopygum;Lasioglossum trichopygum;(Blüthgen, 1923)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;tricinctum;Lasioglossum tricinctum;(Schenck, 1874)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;truncaticolle;Lasioglossum truncaticolle;(Morawitz, 1877)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;tschibuklinum;Lasioglossum tschibuklinum;(Blüthgen, 1931)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;tungusicum;Lasioglossum tungusicum;Ebmer, 1978
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra ;vergilianum;Lasioglossum vergilianum;(Pérez, 1903)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus ;villosulum;Lasioglossum villosulum;(Kirby, 1802)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;virens;Lasioglossum virens;(Erichson, 1835)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;viride;Lasioglossum viride;(Brullé, 1840)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus ;wollastoni;Lasioglossum wollastoni;(Cockerell, 1922)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;xanthopus;Lasioglossum xanthopus;(Kirby, 1802)
Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Leuchalictus ;zonulum;Lasioglossum zonulum;(Smith, 1848)
Hymenoptera;Halictidae;Nomiinae;Nomiini;Nomiapis;;bispinosa;Nomiapis bispinosa;(Brullé, 1832)
Hymenoptera;Halictidae;Nomiinae;Nomiini;Nomiapis;;diversipes;Nomiapis diversipes;(Latreille, 1806)
Hymenoptera;Halictidae;Nomiinae;Nomiini;Nomiapis;;equestris;Nomiapis equestris;(Gerstaecker, 1872)
Hymenoptera;Halictidae;Nomiinae;Nomiini;Nomiapis;;femoralis;Nomiapis femoralis;(Pallas, 1773)
Hymenoptera;Halictidae;Nomiinae;Nomiini;Nomiapis;;fugax;Nomiapis fugax;(Morawitz, 1877)
Hymenoptera;Halictidae;Nomiinae;Nomiini;Nomiapis;;monstrosa;Nomiapis monstrosa;(Costa, 1861)
Hymenoptera;Halictidae;Nomiinae;Nomiini;Nomiapis;;paulyi;Nomiapis paulyi;Wood & Le Divelec, 2022
Hymenoptera;Halictidae;Nomiinae;Nomiini;Nomiapis;;rufiventris;Nomiapis rufiventris;(Spinola, 1838)
Hymenoptera;Halictidae;Nomiinae;Nomiini;Nomiapis;;valga;Nomiapis valga;(Gerstaecker, 1872)
Hymenoptera;Halictidae;Nomioidinae;Nomioidini;Nomioides;Nomioides;chalybeatus;Nomioides chalybeatus;Blüthgen, 1934
Hymenoptera;Halictidae;Nomioidinae;Nomioidini;Nomioides;Nomioides;deceptor;Nomioides deceptor;Blüthgen, 1937
Hymenoptera;Halictidae;Nomioidinae;Nomioidini;Nomioides;Nomioides;facilis;Nomioides facilis;(Smith, 1853)
Hymenoptera;Halictidae;Nomioidinae;Nomioidini;Nomioides;Nomioides;fortunatus;Nomioides fortunatus;Blüthgen, 1937
Hymenoptera;Halictidae;Nomioidinae;Nomioidini;Nomioides;Nomioides;minutissimus;Nomioides minutissimus;(Rossi, 1790)
